0.015939429480893563,0.11638490954218977,-0.03941225768076868,0.005834171380554543,0.07129111664255582,0.22080802916054
-0.05111455934165331,0.012104129142084159,-0.03941225768076868,0.005834171380554543,-0.06423373160721903,0.018807592579275317
1.1906259744092147,0.48457379481774665,0,0,1.1906259744092147,0.48457379481774665
0,0,0,0,0,0
0.018203135446670876,0.03722464216089828,-0.02297358259286877,0.0009985805673307045,0.059379853486210527,0.07005965953745036
-0.01982746590865173,0.0014324582018922713,-0.02297358259286877,0.0009985805673307045,-0.01630733535288441,0.001894449634506242
0.6960426772503621,0.18992259583568608,0,0,0.6960426772503621,0.18992259583568608
0,0,0,0,0,0
0.011579454109255025,0.04488721358820153,-0.018516643290044148,0.0034214251442895092,0.04167555150855419,0.08454145187477734
-0.02335254145222056,0.005309060979146573,-0.018516643290044148,0.0034214251442895092,-0.02877395194793403,0.007369635569695339
0.6235362652417717,0.34236980169690834,0,0,0.6235362652417717,0.34236980169690834
0,0,0,0,0,0
0.032637663850424464,0.057950764128733706,-0.012036876935007094,0.0026480637266674306,0.07731220463585603,0.1092618353420216
-0.011972343911675534,0.0017880672556641302,-0.012036876935007094,0.0026480637266674306,-0.011894966185858315,0.0007568854463919646
0.5254976291256739,0.4135496334787046,0,0,0.5254976291256739,0.4135496334787046
0,0,0,0,0,0
0.033456697604410154,0.12534836178013553,-0.021559439398682875,0.0022647990806547325,0.08847283460750319,0.24237837381813016
-0.03195458938707848,0.010512696979856302,-0.021559439398682875,0.0022647990806547325,-0.044002048375773636,0.01980122176719338
0.9219103321074696,0.837647500263392,0,0,0.9219103321074696,0.837647500263392
0,0,0,0,0,0
